query,matched_text,bi_score,cross_score
ZK Mindestens X% des Gesamtgewichts der verzehrten Arten an Fisch und Meeresfrüchten gehören nicht zu den Top 10 der am meisten verzehrten Arten in der schweizerischen Gemeinschaftsgastronomie.,"Im Wesentlichen bilden nachfolgende Punkte Regelungsinhalt des für die einzelnen Lose abzuschliessenden Vertrags: 17 von 18 ID Schlagwort Beschreibung VEP_1  Auftragsrecht Soweit sich aus den Ausschreibungsunterlagen nichts anderes ergibt, sind die Bestimmungen zum Auftrag gemäss Art. 394 ff.",0.43999183177948,-6.195513
ZK Mindestens X% des Gesamtgewichts der verzehrten Arten an Fisch und Meeresfrüchten gehören nicht zu den Top 10 der am meisten verzehrten Arten in der schweizerischen Gemeinschaftsgastronomie.,Vertragseckpunkte Nach Rechtskraft des Zuschlags wird mit dem ausgewählten Anbieter ein schriftlicher Vertrag betreffend die Erbringung der ausgeschriebenen Dienstleistung zu den offerierten Konditionen abgeschlossen.,0.41061633825302124,-6.429722
ZK Mindestens X% des Gesamtgewichts der verzehrten Arten an Fisch und Meeresfrüchten gehören nicht zu den Top 10 der am meisten verzehrten Arten in der schweizerischen Gemeinschaftsgastronomie.,"7 RECHTSMITTELBELEHRUNG Gegen diese Ausschreibung kann innert 10 Tagen, von der Publikation an gerechnet, beim Verwaltungsgericht des Kantons Zürich, Postfach, 8090 Zürich, schriftlich Beschwerde eingereicht werden.",0.4283906817436218,-6.599016
TS Mindestens 70% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe entsprechen einem offiziellen Saisonkalender.,Sie verwenden zu 70% Gemüse (gemessen an den Kosten) aus der Region (35km von Biel).,0.4733125865459442,0.856311
TS Mindestens 70% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe entsprechen einem offiziellen Saisonkalender.,Sie verwenden zu 70% Salat (gemessen an den Kosten) aus der Region (35km von Biel).,0.4445340633392334,-0.9058779
TS Mindestens 70% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe entsprechen einem offiziellen Saisonkalender.,"Ausnahmen: Bananen, Mandarinen, Clementinen, Orangen: Diese sollen zu 70% (Gemessen an den Kosten) aus fairem Handel (Label Max Havelaar oder vergleichbar) und wenn möglich aus biologischer Produktion stammen.",0.43945565819740295,-1.1174436
TS Mindestens 70% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe entsprechen einem offiziellen Saisonkalender.,In Berücksichtigung der aktuell unsicheren Wirtschaftsentwicklungslage wird eine Preisanpassung von +/- 20% vom pro Lebensmittel offerierten Bruttopreis auf das gesamte Kalenderjahr gerechnet toleriert.,0.44068649411201477,-2.5320973
TS Mindestens 70% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe entsprechen einem offiziellen Saisonkalender.,Bei einer begründeten und ausgewiesenen Kostensteigerung kann über das Kalenderjahr gerechnet um maximal 20% vom offerierten Bruttopreis pro Lebensmittel abgewichen werden.,0.43124285340309143,-2.9056568
TS Mindestens 70% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe entsprechen einem offiziellen Saisonkalender.,"2 Geheimhaltung Der Anbieter ist verpflichtet, Tatsachen (zum Beispiel Kenntnisse über Abläufe und Verhältnisse) und Daten, die weder offenkundig noch allgemein zugänglich sind, geheim zu halten und zur Wahrung des Amtsgeheimnisses beizutragen.",0.44041821360588074,-5.4699373
TS Mindestens 70% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe entsprechen einem offiziellen Saisonkalender.,Mit der Unterzeichnung des Anforderungskatalogs wird die Richtigkeit der gemachten Angaben rechtsgültig bestätigt.,0.49482715129852295,-6.1633515
TS Mindestens 70% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe entsprechen einem offiziellen Saisonkalender.,"VEP_12  Geheimhal- tung Der Anbieter ist verpflichtet, sämtliche nicht öffentlich zugänglichen Informationen (insbesondere Kenntnisse über die Abläufe und Verhältnisse) aus dem Bereich des Leistungsbezügers geheim zu halten.",0.4490974545478821,-6.3897896
TS Mindestens 70% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe entsprechen einem offiziellen Saisonkalender.,"Liste des Wochen-/Monatspreises, Index des Marktpreises, Gebindekosten etc.) mit Angabe des Stichtags dem Angebot beizulegen.",0.424163818359375,-7.666215
TS Mindestens 70% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe entsprechen einem offiziellen Saisonkalender.,1 VERFAHREN Die Auftragsvergabe erfolgt im offenen Verfahren im Staatsvertragsbereich gemäss den Bestimmungen der Interkantonalen Vereinbarung über das öffentliche Beschaffungswesen (IVöB) und der Submissionsverord- nung des Kantons Zürich (SubmV).,0.4280591607093811,-7.9595175
ZK Mindestens 70% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe entsprechen einem offiziellen Saisonkalender.,Sie verwenden zu 70% Gemüse (gemessen an den Kosten) aus der Region (35km von Biel).,0.4459795355796814,1.0982893
ZK Mindestens 70% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe entsprechen einem offiziellen Saisonkalender.,In Berücksichtigung der aktuell unsicheren Wirtschaftsentwicklungslage wird eine Preisanpassung von +/- 20% vom pro Lebensmittel offerierten Bruttopreis auf das gesamte Kalenderjahr gerechnet toleriert.,0.4373607635498047,-3.8180912
ZK Mindestens 70% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe entsprechen einem offiziellen Saisonkalender.,Mit der Unterzeichnung des Anforderungskatalogs wird die Richtigkeit der gemachten Angaben rechtsgültig bestätigt.,0.5117751955986023,-6.384983
ZK Mindestens 70% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe entsprechen einem offiziellen Saisonkalender.,"VEP_12  Geheimhal- tung Der Anbieter ist verpflichtet, sämtliche nicht öffentlich zugänglichen Informationen (insbesondere Kenntnisse über die Abläufe und Verhältnisse) aus dem Bereich des Leistungsbezügers geheim zu halten.",0.4359131157398224,-6.962888
ZK Mindestens 70% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe entsprechen einem offiziellen Saisonkalender.,Die Geheimhaltungspflicht besteht schon vor Vertragsabschluss und bleibt auch nach Beendigung des Vertragsverhältnisses bestehen.,0.4355771839618683,-7.8122635
ZK Mindestens 70% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe entsprechen einem offiziellen Saisonkalender.,Die Geheimhaltungspflicht besteht schon vor Vertragsabschluss und bleibt auch nach Beendigung des Vertragsverhältnisses bestehen.,0.4355771839618683,-7.8122635
ZK Mindestens 70% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe entsprechen einem offiziellen Saisonkalender.,2 Ziel der Ausschreibung Aktuell werden die benötigten Lebensmittel gestützt auf den im Rahmen eines Einladungsverfahrens abgeschlossenen Leistungsvertrag bezogen.,0.47352325916290283,-8.265993
ZK Mindestens 70% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe entsprechen einem offiziellen Saisonkalender.,Die eingereichten Offerten wer- den zwar wie üblich gemäss ÖBV bewertet.,0.4346187710762024,-8.326981
ZK Mindestens 70% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe entsprechen einem offiziellen Saisonkalender.,1 VERFAHREN Die Auftragsvergabe erfolgt im offenen Verfahren im Staatsvertragsbereich gemäss den Bestimmungen der Interkantonalen Vereinbarung über das öffentliche Beschaffungswesen (IVöB) und der Submissionsverord- nung des Kantons Zürich (SubmV).,0.43485599756240845,-8.719888
ZK Mindestens 70% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe entsprechen einem offiziellen Saisonkalender.,"Auf Verlangen des Auftraggebers ersetzt der Anbieter innerhalb nützlicher Frist Mitarbeitende, welche nicht über die erforderlichen Fachkenntnisse verfügen oder sonst wie die Vertragserfüllung beeinträchtigen.",0.4492400884628296,-8.821382
ZK Mindestens X% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe werden nicht in einem künstlich beheizten Gewächshaus angebaut.,"4.3.2 Gewichtung der Zuschlagskriterien Der Anforderungskatalog enthält folgendes Tabellenblatt ""Gewichtung"": A Preis pro Kriterium Summe A.1 Gesamtpreis 500 Punkte Total Preis  500 Punkte 50% B Qualität B.1 Beanstandungen Lebensmittelinspektorat 100 Punkte B.2 Einhaltung Tierschutzstandard 100 Punkte B.3 ISO-Zertifikation 50 Punkte Total Qualität  250 Punkte 25% C Nachhaltigkeit C.1 Beurteilung / Zertifikat 50 Punkte Total Nachhaltigkeit  50 Punkte 5% D Referenzen D.1 Bewertung Referenzauskünfte 200 Punkte Total Referenzen  200 Punkte 20% Total Bewertung Angebot   100%",0.4517064690589905,0.26681507
ZK Mindestens X% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe werden nicht in einem künstlich beheizten Gewächshaus angebaut.,Erfahrung von mindestens zwei Jahren in der Ausführung von vergleichbaren Leistungen im Bereich Mit- tagsverpflegung von Kindern im Alter von ein bis zwölf Jahren.,0.4490562975406647,-0.9520035
ZK Mindestens X% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe werden nicht in einem künstlich beheizten Gewächshaus angebaut.,"Die Zuschlagskriterien (ZK) sind in die fünf Hauptgruppen: Preis (A), Qualität (B), Nachhaltigkeit (C), Webplattform / Webshop (D) und Referenzen (E) gegliedert und ermöglichen die Bewertung der Angebote nach wirtschaftlichen, inhaltlichen und rechtlichen Gesichtspunkten.",0.4607486128807068,-3.0127702
ZK Mindestens X% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe werden nicht in einem künstlich beheizten Gewächshaus angebaut.,In Berücksichtigung der aktuell unsicheren Wirtschaftsentwicklungslage wird eine Preisanpassung von +/- 20% vom pro Lebensmittel offerierten Bruttopreis auf das gesamte Kalenderjahr gerechnet toleriert.,0.4557842016220093,-4.529195
ZK Mindestens X% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe werden nicht in einem künstlich beheizten Gewächshaus angebaut.,"Da der geschätzte Wert der Fleischwaren-Lieferungen den Schwellenwert gemäss Anhang 2 der IVöB erreicht, untersteht der vorliegende Dienstleistungsvertrag dem GPA.",0.4471839964389801,-5.844982
ZK Mindestens X% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe werden nicht in einem künstlich beheizten Gewächshaus angebaut.,Die eingereichten Offerten wer- den zwar wie üblich gemäss ÖBV bewertet.,0.4728175103664398,-6.7516565
ZK Mindestens X% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe werden nicht in einem künstlich beheizten Gewächshaus angebaut.,Ak- zeptiert werden Anpassungen aufgrund der Jahresteuerung gemäss Bundesamt für Statistik jeweils per 1.,0.4514560103416443,-6.795993
ZK Mindestens X% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe werden nicht in einem künstlich beheizten Gewächshaus angebaut.,2 Ziel der Ausschreibung Aktuell werden die benötigten Lebensmittel gestützt auf den im Rahmen eines Einladungsverfahrens abgeschlossenen Leistungsvertrag bezogen.,0.49920377135276794,-6.8160496
ZK Mindestens X% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe werden nicht in einem künstlich beheizten Gewächshaus angebaut.,Pro Monat- Mehrdauer 0.2 Punkte Abzug Dauer des Auftrags Frühestens in fünf Jahren ab 1.,0.4474528729915619,-7.411976
ZK Mindestens X% des Gesamtgewichts der frischen Obst- und Gemüseeinkäufe werden nicht in einem künstlich beheizten Gewächshaus angebaut.,4.3.3 Preisbewertung Dasjenige Angebot mit dem tiefsten Gesamtpreis erhält die maximal erreichbare Bewertung für das Zuschlagskriterium Preis (500 Punkte von insgesamt maximal erreichbaren 1000 Punkten).,0.46580666303634644,-7.461682
"Mindestens X% des Gesamtgewichtes aller landwirtschaftlichen Rohstoffe sind schweizerischen Ursprungs oder erfüllen mindestens den vom Bund definierten ökologischen Leistungsnachweis (ÖLN) (nicht anwendbar bei Ausschreibungen, die unter internationale Abkommen fallen). Bei zusammengesetzten Produkten: Hauptzutaten.",Bezeichnen Sie bei jeder Menükomponente die ein- Rankings die gekaufte Qualität in Bezug auf alle Vorgaben des Kapitels 7.1a-r Punkte vergeben 2. Bestellung/Lieferung (Gewichtung 10%) Anforderung Bewertung Gewichtung Stellen,0.3964092433452606,0.5647762
"Mindestens X% des Gesamtgewichtes aller landwirtschaftlichen Rohstoffe sind schweizerischen Ursprungs oder erfüllen mindestens den vom Bund definierten ökologischen Leistungsnachweis (ÖLN) (nicht anwendbar bei Ausschreibungen, die unter internationale Abkommen fallen). Bei zusammengesetzten Produkten: Hauptzutaten.",In Berücksichtigung der aktuell unsicheren Wirtschaftsentwicklungslage wird eine Preisanpassung von +/- 20% vom pro Lebensmittel offerierten Bruttopreis auf das gesamte Kalenderjahr gerechnet toleriert.,0.3929383456707001,-1.7798629
"Mindestens X% des Gesamtgewichtes aller landwirtschaftlichen Rohstoffe sind schweizerischen Ursprungs oder erfüllen mindestens den vom Bund definierten ökologischen Leistungsnachweis (ÖLN) (nicht anwendbar bei Ausschreibungen, die unter internationale Abkommen fallen). Bei zusammengesetzten Produkten: Hauptzutaten.","1 Allgemein Die massgeblichen Anforderungen sind in Form von Angaben zum Unternehmen, zu den verlangten Eignungskriterien samt Bestätigungen, Referenzen und Darstellung der Einhaltung der Schweizerischen Tierschutzstandards sowie der Prinzipien der ökologischen Nachhaltigkeit bei Produktion und Transport (Beilage 1) und im Eingabeformular Preis (Beilage 2) aufgeführt.",0.430896520614624,-4.960412
"Mindestens X% des Gesamtgewichtes aller landwirtschaftlichen Rohstoffe sind schweizerischen Ursprungs oder erfüllen mindestens den vom Bund definierten ökologischen Leistungsnachweis (ÖLN) (nicht anwendbar bei Ausschreibungen, die unter internationale Abkommen fallen). Bei zusammengesetzten Produkten: Hauptzutaten.",Erfahrung von mindestens zwei Jahren in der Ausführung von vergleichbaren Leistungen im Bereich Mit- tagsverpflegung von Kindern im Alter von ein bis zwölf Jahren.,0.4189848303794861,-6.172387
"Mindestens X% des Gesamtgewichtes aller landwirtschaftlichen Rohstoffe sind schweizerischen Ursprungs oder erfüllen mindestens den vom Bund definierten ökologischen Leistungsnachweis (ÖLN) (nicht anwendbar bei Ausschreibungen, die unter internationale Abkommen fallen). Bei zusammengesetzten Produkten: Hauptzutaten.","Vor dem Kapitel 1 ist ein Inhaltsverzeichnis einzufügen, welches alle Seiten des Angebots umfasst.",0.4181448519229889,-7.0838327
"Mindestens X% des Gesamtgewichtes aller landwirtschaftlichen Rohstoffe sind schweizerischen Ursprungs oder erfüllen mindestens den vom Bund definierten ökologischen Leistungsnachweis (ÖLN) (nicht anwendbar bei Ausschreibungen, die unter internationale Abkommen fallen). Bei zusammengesetzten Produkten: Hauptzutaten.","4 ANFORDERUNGEN AN ÖKOLOGIE UND NACHHALTIGKEIT Unter Einhaltung der vorliegenden Rahmenbedingungen unternimmt der Anbietende alles, um die Transporte möglichst gering zu halten.",0.41727620363235474,-7.1068535
"Mindestens X% des Gesamtgewichtes aller landwirtschaftlichen Rohstoffe sind schweizerischen Ursprungs oder erfüllen mindestens den vom Bund definierten ökologischen Leistungsnachweis (ÖLN) (nicht anwendbar bei Ausschreibungen, die unter internationale Abkommen fallen). Bei zusammengesetzten Produkten: Hauptzutaten.","Justizvollzugsanstalten haben die inhaftierten Personen zu den üblichen Zeiten mit Verpflegung zu versorgen, die angemessen zubereitet und ausgegeben wird und in Qualität und Menge den Anfor- derungen der Ernährungslehre und modernen Hygiene sowie dem Alter und Gesundheitszustand entspricht und soweit wie möglich religiösen und kulturellen Geboten Rechnung trägt (Empfehlungen des Europarats zum Freiheitsentzug, Europäische Strafvollzugsgrundsätze, Anhang zur Empfehlung R(87)3, Ziffer 25.1).",0.4146047830581665,-7.275678
"Mindestens X% des Gesamtgewichtes aller landwirtschaftlichen Rohstoffe sind schweizerischen Ursprungs oder erfüllen mindestens den vom Bund definierten ökologischen Leistungsnachweis (ÖLN) (nicht anwendbar bei Ausschreibungen, die unter internationale Abkommen fallen). Bei zusammengesetzten Produkten: Hauptzutaten.",BSG 731.21) Wichtig Die Implementierung des Reglements «Gesunde Ernährung an den Bieler Betreuungsstrukturen» hat seinen Ursprung in einer städtischen Volksinitiative.,0.3991895616054535,-7.717101
"Mindestens X% des Gesamtgewichtes aller landwirtschaftlichen Rohstoffe sind schweizerischen Ursprungs oder erfüllen mindestens den vom Bund definierten ökologischen Leistungsnachweis (ÖLN) (nicht anwendbar bei Ausschreibungen, die unter internationale Abkommen fallen). Bei zusammengesetzten Produkten: Hauptzutaten.","Sie kann die hierfür erforderlichen Lebensmittel jedoch nur zum Teil aus der Produktion der anstaltseigenen Betriebe (Landwirtschaft, Gemüseanbau) beziehen.",0.4591185748577118,-8.10151
"Mindestens X% des Gesamtgewichtes aller landwirtschaftlichen Rohstoffe sind schweizerischen Ursprungs oder erfüllen mindestens den vom Bund definierten ökologischen Leistungsnachweis (ÖLN) (nicht anwendbar bei Ausschreibungen, die unter internationale Abkommen fallen). Bei zusammengesetzten Produkten: Hauptzutaten.","Alle Kinder erhalten eine ausgewogene, abwechslungsreiche, altersgemässe und warme Mahlzeit.",0.42421114444732666,-8.358255
TS Höchstens 1% des Gesamtgewichts aller Lebensmitteleinkäufe enthalten einen Anteil an Lufttransport.,Die Mehrwertsteuersätze betragen 2.5% für das gesamte Lebensmittelsortiment und 7.7% auf Trans- portkosten,0.5003635883331299,3.7648284
TS Höchstens 1% des Gesamtgewichts aller Lebensmitteleinkäufe enthalten einen Anteil an Lufttransport.,In Berücksichtigung der aktuell unsicheren Wirtschaftsentwicklungslage wird eine Preisanpassung von +/- 20% vom pro Lebensmittel offerierten Bruttopreis auf das gesamte Kalenderjahr gerechnet toleriert.,0.5442831516265869,1.762248
TS Höchstens 1% des Gesamtgewichts aller Lebensmitteleinkäufe enthalten einen Anteil an Lufttransport.,Bei einer begründeten und ausgewiesenen Kostensteigerung kann über das Kalenderjahr gerechnet um maximal 20% vom offerierten Bruttopreis pro Lebensmittel abgewichen werden.,0.4863041043281555,0.96256006
TS Höchstens 1% des Gesamtgewichts aller Lebensmitteleinkäufe enthalten einen Anteil an Lufttransport.,Deshalb müssen Lebensmittel auch extern ein- gekauft werden.,0.48376238346099854,-3.623328
TS Höchstens 1% des Gesamtgewichts aller Lebensmitteleinkäufe enthalten einen Anteil an Lufttransport.,"Beispiel Geplante Infrastruktur Aussenstandort (Änderungen vorbehalten) Standort TS, Madretsch, Galeerweg 8, 2503 Biel Kombisteamer, bau, 10 x 1/1 Tiefkühler, bau untertisch Kühlschrank, bau, GN 1/1 Spülmaschine, ertisch Standort 3 n 7 n 0 n 3 nt 0 ei 0 Ei 1 ei 1 u Tagesschule 1 1 1 1 Madretsch s s m ose n chlu Artikel Bild Masse Trinkwasser kalt Trinkwasser war Kaltwasser 0°fH Kaltwasser Osm Ablauf Zu beachten Spannung KW Typ - Steckdose Direkter Netzans 03 B 600 x 56 Ablauf 3NAC 10.5 CEE16 H 1250 Fest- 400v Kombisteamer T 750 anschluss, 50HZ einbau siphoniert, 10 x 1/1 GN Rohr- belüfter 07 B 600 1NAC 0.017 T13 H 820-880 230v Tiefkühler T 550 50HZ einbau untertisch 10 B 600 1NAC 0.95 T13 H 2100 230v Kühlschrank T 750 50HZ einbau GN 1/1 13 B 600 x 56 Ablauf 3NAC 7.9 CEE16 H 810-845 siphoniert 400v Spülmaschine T 620 50HZ untertisch 12/14 4.",0.43299347162246704,-4.400252
TS Höchstens 1% des Gesamtgewichts aller Lebensmitteleinkäufe enthalten einen Anteil an Lufttransport.,2 Ziel der Ausschreibung Aktuell werden die benötigten Lebensmittel gestützt auf den im Rahmen eines Einladungsverfahrens abgeschlossenen Leistungsvertrag bezogen.,0.46973949670791626,-4.461444
TS Höchstens 1% des Gesamtgewichts aller Lebensmitteleinkäufe enthalten einen Anteil an Lufttransport.,Die Lebensmittel werden bei zertifizierten Lieferanten eingekauft.,0.4316585958003998,-5.4131308
TS Höchstens 1% des Gesamtgewichts aller Lebensmitteleinkäufe enthalten einen Anteil an Lufttransport.,Lehrlingsausbildung 5 %,0.4434542953968048,-5.640071
TS Höchstens 1% des Gesamtgewichts aller Lebensmitteleinkäufe enthalten einen Anteil an Lufttransport.,"Anzugeben ist der Bruttopreis in Schweizer Franken (CHF), inklusive Mehrwertsteuern (aktueller Satz) und sämtlicher Spesen (Verpackung, Gebinde, Porto, Transportkosten etc.) und abzüglich allfälliger Skonti und Rabatten.",0.40514495968818665,-6.4830437
TS Höchstens 1% des Gesamtgewichts aller Lebensmitteleinkäufe enthalten einen Anteil an Lufttransport.,Die Geheimhaltungspflicht besteht schon vor Vertragsabschluss und bleibt auch nach Beendigung des Vertragsverhältnisses bestehen.,0.40764981508255005,-6.5318136
ZK Höchstens 1% des Gesamtgewichts aller Lebensmitteleinkäufe enthalten einen Anteil an Lufttransport.,In Berücksichtigung der aktuell unsicheren Wirtschaftsentwicklungslage wird eine Preisanpassung von +/- 20% vom pro Lebensmittel offerierten Bruttopreis auf das gesamte Kalenderjahr gerechnet toleriert.,0.516789436340332,0.84482175
ZK Höchstens 1% des Gesamtgewichts aller Lebensmitteleinkäufe enthalten einen Anteil an Lufttransport.,Bei einer begründeten und ausgewiesenen Kostensteigerung kann über das Kalenderjahr gerechnet um maximal 20% vom offerierten Bruttopreis pro Lebensmittel abgewichen werden.,0.4661891460418701,0.18642284
ZK Höchstens 1% des Gesamtgewichts aller Lebensmitteleinkäufe enthalten einen Anteil an Lufttransport.,2 Ziel der Ausschreibung Aktuell werden die benötigten Lebensmittel gestützt auf den im Rahmen eines Einladungsverfahrens abgeschlossenen Leistungsvertrag bezogen.,0.48530930280685425,-4.1351438
ZK Höchstens 1% des Gesamtgewichts aller Lebensmitteleinkäufe enthalten einen Anteil an Lufttransport.,Deshalb müssen Lebensmittel auch extern ein- gekauft werden.,0.5151327848434448,-4.340607
ZK Höchstens 1% des Gesamtgewichts aller Lebensmitteleinkäufe enthalten einen Anteil an Lufttransport.,"Die Zuschlagskriterien (ZK) sind in die fünf Hauptgruppen: Preis (A), Qualität (B), Nachhaltigkeit (C), Webplattform / Webshop (D) und Referenzen (E) gegliedert und ermöglichen die Bewertung der Angebote nach wirtschaftlichen, inhaltlichen und rechtlichen Gesichtspunkten.",0.47742146253585815,-4.9694996
ZK Höchstens 1% des Gesamtgewichts aller Lebensmitteleinkäufe enthalten einen Anteil an Lufttransport.,Die Lebensmittel werden bei zertifizierten Lieferanten eingekauft.,0.4702621102333069,-5.4209213
ZK Höchstens 1% des Gesamtgewichts aller Lebensmitteleinkäufe enthalten einen Anteil an Lufttransport.,"Die Lieferzeiten sind Montag- Freitag jeweils von 07.30 bis 10.30 Uhr und von 13.30 bis 15.00 Uhr VEP_4  Vergütung Die gelieferten Lebensmittel werden zu dem pro Lebensmittel offerierten Preis, inkl.",0.4218113422393799,-6.3354473
ZK Höchstens 1% des Gesamtgewichts aller Lebensmitteleinkäufe enthalten einen Anteil an Lufttransport.,"Beispiel Geplante Infrastruktur Aussenstandort (Änderungen vorbehalten) Standort TS, Madretsch, Galeerweg 8, 2503 Biel Kombisteamer, bau, 10 x 1/1 Tiefkühler, bau untertisch Kühlschrank, bau, GN 1/1 Spülmaschine, ertisch Standort 3 n 7 n 0 n 3 nt 0 ei 0 Ei 1 ei 1 u Tagesschule 1 1 1 1 Madretsch s s m ose n chlu Artikel Bild Masse Trinkwasser kalt Trinkwasser war Kaltwasser 0°fH Kaltwasser Osm Ablauf Zu beachten Spannung KW Typ - Steckdose Direkter Netzans 03 B 600 x 56 Ablauf 3NAC 10.5 CEE16 H 1250 Fest- 400v Kombisteamer T 750 anschluss, 50HZ einbau siphoniert, 10 x 1/1 GN Rohr- belüfter 07 B 600 1NAC 0.017 T13 H 820-880 230v Tiefkühler T 550 50HZ einbau untertisch 10 B 600 1NAC 0.95 T13 H 2100 230v Kühlschrank T 750 50HZ einbau GN 1/1 13 B 600 x 56 Ablauf 3NAC 7.9 CEE16 H 810-845 siphoniert 400v Spülmaschine T 620 50HZ untertisch 12/14 4.",0.438634991645813,-6.980681
ZK Höchstens 1% des Gesamtgewichts aller Lebensmitteleinkäufe enthalten einen Anteil an Lufttransport.,Detaillierte Angaben zu den Nährwerten der Lebensmittel.,0.4422360360622406,-7.101676
ZK Höchstens 1% des Gesamtgewichts aller Lebensmitteleinkäufe enthalten einen Anteil an Lufttransport.,Die Geheimhaltungspflicht besteht schon vor Vertragsabschluss und bleibt auch nach Beendigung des Vertragsverhältnisses bestehen.,0.45827722549438477,-7.2034664
TS Die Herkunft von 100% des Gesamtgewichts des servierten Fleisches und Fisches ist klar auf den Menükarten und/oder auf einer separaten Anzeige deklariert (gesetzliche Anforderung LIV Art. 5b). Das gilt auch für die Herkunft der Hauptbestandteile der Gerichte.,In Berücksichtigung der aktuell unsicheren Wirtschaftsentwicklungslage wird eine Preisanpassung von +/- 20% vom pro Lebensmittel offerierten Bruttopreis auf das gesamte Kalenderjahr gerechnet toleriert.,0.3627607822418213,-2.1619496
TS Die Herkunft von 100% des Gesamtgewichts des servierten Fleisches und Fisches ist klar auf den Menükarten und/oder auf einer separaten Anzeige deklariert (gesetzliche Anforderung LIV Art. 5b). Das gilt auch für die Herkunft der Hauptbestandteile der Gerichte.,"Die Anbietenden nehmen zur Kenntnis, dass die Auftraggebenden bei Falschangaben oder Missachtung der obigen Grundsätze: den Zuschlag jederzeit widerrufen und den Vertrag aus wichtigen Gründen vorzeitig auflösen, die Bezahlung einer Konventionalstrafe in der Höhe von 5% des gesamten Auftragswertes verlangen und/oder den fehlbaren Anbietenden bis zu fünf Jahren von künftigen Beschaffungen ausschliessen können.",0.35817885398864746,-2.8115864
TS Die Herkunft von 100% des Gesamtgewichts des servierten Fleisches und Fisches ist klar auf den Menükarten und/oder auf einer separaten Anzeige deklariert (gesetzliche Anforderung LIV Art. 5b). Das gilt auch für die Herkunft der Hauptbestandteile der Gerichte.,Das Formular weist den jeweiligen Einzelpreis pro Fleischware (Gewicht pro Einheit) und den Gesamtpreis aus.,0.39033427834510803,-3.9243934
TS Die Herkunft von 100% des Gesamtgewichts des servierten Fleisches und Fisches ist klar auf den Menükarten und/oder auf einer separaten Anzeige deklariert (gesetzliche Anforderung LIV Art. 5b). Das gilt auch für die Herkunft der Hauptbestandteile der Gerichte.,"Die Lieferungen sind von den Mitarbeitenden des Anbieters auszuladen und werden nach dem Abladen an der Rampe durch Mitarbeitende der JVA auf Vollständigkeit, Richtigkeit, und Qualität (inklusive Temperatur) hin kontrolliert.",0.3428012728691101,-4.1910906
TS Die Herkunft von 100% des Gesamtgewichts des servierten Fleisches und Fisches ist klar auf den Menükarten und/oder auf einer separaten Anzeige deklariert (gesetzliche Anforderung LIV Art. 5b). Das gilt auch für die Herkunft der Hauptbestandteile der Gerichte.,Deklaration der Herkunft und Qualität «Label» der Lebensmittel.,0.3714943826198578,-4.3931904
TS Die Herkunft von 100% des Gesamtgewichts des servierten Fleisches und Fisches ist klar auf den Menükarten und/oder auf einer separaten Anzeige deklariert (gesetzliche Anforderung LIV Art. 5b). Das gilt auch für die Herkunft der Hauptbestandteile der Gerichte.,"TEILNAHMEVORAUSSETZUNGEN Es werden nur Angebote bewertet, welche die zwingenden Anforderungen in formeller sowie in materieller Hinsicht gemäss Leistungsbeschreibung Kapitel 17, des vorliegenden Dokuments und des Dokuments «Leis- tungsbeschrieb», Beilage 3, erfüllen.",0.40438270568847656,-4.903886
